Num episodes,Cumulative rewards
15830,"[-115.16894180153295, -244.18797994324203, -125.61172247765077, -101.51336644298854, -106.98308981886171, -25.179955417571335, -95.20781656931277, -97.14856905858758, -43.08039050922863, -71.69905304042138]"
15840,"[-113.2246941340134, -99.51787212620074, -4.997275774517746, 29.493968854753717, -469.7790541906486, -112.71802105003363, -114.85845967650383, -145.49927082786328, -73.4150533129995, -63.28852964312744]"
15850,"[-124.5946297727755, 9.400377686955082, -123.32781676715638, -221.51631257646324, -180.63516269685994, -191.8001592044177, -65.13276696496617, -122.91589080448139, -114.75107274332086, -17.43663588795097]"
15860,"[-129.03422532787454, -63.311085085779965, -92.31880506827127, -38.58543109166578, -90.53621662632742, -100.30214864106802, -96.99181702511164, -14.759458541261267, -36.780477579846846, -103.58618266873347]"
15870,"[-131.78477699579548, -163.0709501428306, -346.78562921732896, -150.67430707563682, -107.60156651889798, -47.91264726483828, -197.9924465547862, -133.71613019056372, -184.12092112091258, -116.36208379685104]"
15880,"[-413.06859098545544, -116.64893779273447, -116.35308214786879, -327.4520134982213, -131.29365652266426, -192.7057860771227, -219.24055922686023, -276.66764077552784, -171.1467569867371, -89.77914061469528]"
15890,"[-151.13865474049555, -119.45043651169152, -127.3606059778285, -234.3079887104839, -261.765508289251, -118.74569694495545, -311.26263020758415, -104.44197288715866, -121.86648353622499, -164.52500906633978]"
15900,"[-10.030332841115253, -43.53699760483147, -167.69367709546597, -121.4862552469597, -132.1745539835404, -120.74575601746781, -205.41202195160145, -40.58913876465675, -63.61559314016466, -115.38582986289883]"
15910,"[-233.32589433883203, -16.394080711888137, -354.9298228493764, -111.34833052452876, -49.002890750926774, -320.06293130932187, -106.13419541531115, -103.92379302749036, -56.23051931712206, -286.5630496823338]"
15920,"[-133.250902718519, -103.07712551191429, -273.89530276366133, -96.46535201213257, -143.60579021297644, -93.11116230894078, -122.29970002168768, -86.7356462800695, -93.36888887575854, -438.87420794264955]"
15930,"[-171.00262144545405, -86.66969438830162, -55.82005980298831, -122.32014999135359, -55.662301430984755, -132.88788352570413, -107.82764888861223, -128.96767416716102, -55.593691265088275, -90.16998159591898]"
15940,"[-64.29650088637896, -118.4966599176083, -76.21601506027395, -96.21346353047468, -252.54190049399037, -118.09890927449132, -55.5173281288039, -278.26823987066985, 15.728642944965003, -118.1062556839509]"
15950,"[-35.539408634317994, -307.783179371184, -50.20390517150453, -9.125418101565003, -8.46632551570113, -31.73047208881826, -119.87757288403338, -101.64033466767614, -379.7235244477465, -212.88858356336178]"
15960,"[-102.56123233172332, -93.87329440681049, -468.25776746472195, -328.90599473050065, -214.92096341414776, -110.57445794189528, -312.0176669734957, -143.75382593935416, -104.02095202940023, -108.09733786326171]"
15970,"[-2.1768469017421808, -23.1698465638501, -120.87850730716556, -201.9206982896808, -179.09240986262998, -186.91619129003655, -266.46317799798265, -372.32203783169143, -218.5764618283787, -81.23063078089311]"
15980,"[-287.5088907659312, -77.00879077865747, -82.40006360776295, -174.2710153390604, -173.90986357958957, -108.60488994582141, -3.5178516870262797, -32.64250509526249, -85.56405976617381, -183.52085354379673]"
15990,"[-90.76495969333288, -122.51091593842608, -108.5760034146779, -141.87641754576038, -42.32421489340769, -103.29966589294148, -106.39264614379005, -123.94593608655973, -149.07481912149743, -333.05831954294905]"
16000,"[-156.99860008346337, -134.7367605766017, -203.4592475481715, -46.71681249496575, -97.35076341422797, -152.65333078431183, -29.948814541093583, -105.22494397307497, -87.74604353483483, -143.16777886738632]"
16010,"[-81.49049631057927, -197.92365642605662, -74.85383384771477, -94.36069337807874, -85.34361282876391, -33.03558391131148, -65.5975810184433, -66.62285879585684, -65.99406551669185, -80.5419023964332]"
16020,"[-206.45847424827218, -101.69820975214284, -129.6024778206403, -43.00857649724145, -113.61157473327478, -115.22544685448915, -69.1208754489056, -126.47591852533503, -94.71169935698944, -95.85539173962684]"
16030,"[-12.953069113061368, -90.06859009960863, -113.17395077714883, -113.72778657486913, -82.25618161920153, -99.88993507448399, -49.38934114734574, -152.03705592320912, -140.51976529806427, -89.12502613569663]"
16040,"[-116.38270287888258, -162.31716240203951, -76.56669659696911, -80.86823440143009, -126.6462347552548, -79.90920815092349, -106.91825092779555, -143.83196626352708, -68.63421333259042, -138.83767390530335]"
16050,"[-254.03982137640432, -195.80745420734507, -124.40611049294498, -201.34366904759418, -77.45089872407975, -138.10009124715933, -210.35655339229913, -63.79611822504738, -248.51231423414538, -125.13428107537442]"
16060,"[-34.26136829806873, -105.33362818178264, -208.5615488619688, -17.32913680239571, -139.1587114128637, -17.99293120613298, -83.6809242108187, -206.59006466446183, -26.343850308371955, -100.2177611519958]"
16070,"[-64.64920259162436, -128.849822560459, -158.9844803534855, -72.02071807426412, -75.74084493297943, -34.045750616739795, -108.8147881161678, -116.8832971341887, -15.093225330559946, -90.41188469429649]"
16080,"[14.4848861979263, -214.32719506473143, -106.12061731927531, -120.76004684171329, -99.38427385928998, -87.26415789621981, -116.00635276944985, -115.58897929998315, -32.039200340964946, -32.20801060116129]"
16090,"[-98.8184954585472, -150.0851063408765, -128.56012115451063, -125.12585507946129, -111.18717896448831, -113.55513349299397, -178.1451433109814, -160.33144459011132, -77.61942461277386, -181.77670072513956]"
16100,"[-119.22266756360213, -53.246934642919314, -24.90429263859228, -120.97023376936477, -54.339560155467474, -94.04258301337129, -114.02634475188506, -87.5755678652115, -93.54433770947347, -59.900148582906944]"
16110,"[-49.742205001203565, -89.59829501987036, -125.38685657719262, -93.34958029458875, -107.11148137943744, -109.59216797258725, -95.93521491940199, -91.43854822953594, -34.75056768712852, -101.3077722274846]"
16120,"[-83.61078800747862, -50.59027695608793, -143.02633732488903, -91.32686404535094, -166.33636853241302, -202.8395010649249, -75.60373669365501, -25.213850014595494, -96.63101354197059, -83.5547887594256]"
16130,"[-110.97146421352309, -78.58876476365448, -1.878386449355105, -53.564308301373465, -77.04015481788761, -84.43895245663731, -170.98055453575563, -100.4714082080977, -82.15841714852812, -105.0515749074188]"
16140,"[-65.76608348375228, -182.12181230992957, -72.26700513611252, -54.51832310172326, -82.40066975831158, -98.36560088920186, -189.92066910303978, -227.01147444341188, -52.617043709358015, -94.27894364897756]"
16150,"[-70.30822376842089, -144.51137799351991, -125.62768829813571, -105.68472577420403, -143.30599459763317, -13.21958488947854, -171.74819214533994, -86.99109716589501, -75.33920374959683, -236.0572502943043]"
16160,"[-76.54136454101857, -169.9660725700257, -127.15722436195335, -61.65578902468901, -120.70077992859191, -127.1924169910545, -100.07808523876466, -41.54407609054677, -102.0309011999202, -80.1607839332581]"
16170,"[-104.49052822170444, -103.47134788176174, -83.76817131919935, -110.18628557285253, -448.8559550127471, -110.96533725433972, -88.75366663033267, -23.93266186368058, -60.16675972425603, -109.52011780380172]"
16180,"[-53.97311079400936, -71.48392822047484, -38.446024079748234, -86.52976738923432, -86.97033172363717, -116.2993437775429, -148.7196117584434, -145.2844359409934, 23.649811093222183, -157.63351290385273]"
16190,"[-149.8755853623872, -123.19696040997204, -98.99735737900093, -113.02830367958774, -126.94046614237959, -249.16167451723356, -143.64966645181286, -117.86861519484253, -160.54604553440845, -98.72455882201405]"
16200,"[-113.17143665721758, -53.56708358995633, -26.14133054748524, -96.09044731989829, -154.26543844868286, -121.80574900145936, -292.04465050219824, -86.64633055555507, 2.444702210495265, -80.2900604851625]"
16210,"[-49.730172801878815, -66.09264585715451, -66.25827336482254, -86.91625401792808, -108.68697167866873, -103.46027906406482, -128.65707756463618, -78.74807497332219, -112.48602972693715, -48.741034416420945]"
16220,"[-96.81398887134273, -108.04197064719536, -33.994871632592734, -92.17647656718127, -110.29349801820842, -42.93853631790722, -36.75958778899542, -119.87455662915656, -124.292236807803, 9.839583972018659]"
16230,"[-124.12484932617858, -151.6580598839842, -93.16223121048796, -110.79921195082392, -112.97520890241599, -59.701769453840086, -0.6791008375580958, -80.27034437906606, -47.653685648639616, -135.02805261861187]"
16240,"[-269.3545989898086, -105.01477373809581, -130.9825301552109, -90.03792976316421, -100.5265783947224, -149.15492405525808, -74.23386493706855, -100.77750549855074, -76.16588782297573, -218.01784717545254]"
16250,"[-281.3699037661304, -83.38442265542851, -97.58817807620628, -111.36771974160183, -59.089068234482525, -126.65954229132515, -42.36899140114091, -86.34710601201013, -81.19855333189167, -114.54165837730066]"
16260,"[-83.58556002257507, -160.24975115067414, -87.75283120484863, -149.31306929667673, -117.03794121272982, -126.91571767687978, -123.38129695696551, -59.82276912845321, -97.91293945902856, -140.36816379495087]"
16270,"[-97.95835283335876, -75.81041331089209, -69.92790396152249, -108.73891613648578, -115.6020679179095, -101.09544686963538, -35.76555147043652, -108.6188623711036, -84.12292588666715, -31.717795526569148]"
16280,"[-53.113712190288766, -76.7116207057317, -494.81457389764347, -64.65372266391691, -119.7665159801897, -35.13690824933536, -110.34435257577434, -112.9088900223557, -51.600485678820874, -109.34417828576485]"
16290,"[-98.72469327504243, -142.3071309212732, -24.861147435657927, -116.9483821786963, -159.2241877301234, -60.76273203292181, -97.7067844971015, 16.03055462622963, -82.33972723286644, -96.03955385282501]"
16300,"[-89.34701088581022, -94.68729888434163, -86.21329006463372, -38.304887762275264, -129.25285462687836, 27.282798232251835, -152.68498137370065, -12.449651557366295, -96.9358435181223, -116.74339667601845]"
16310,"[-112.69602628061736, -100.64236877019967, -146.00175878457694, -107.3065605265131, -128.36943545767946, -218.90770405481084, -156.38977699386237, -109.70109935156299, -55.973193404697895, -66.27505450141157]"
16320,"[-103.28560733560056, -279.1043112934307, -50.73562788150675, -317.64856194037844, -95.8943613325359, -73.0206623037972, 20.27247973532596, -182.0917119935603, -97.30169001237749, -82.11847864430702]"
16330,"[-40.55011525333406, -77.77436128018772, -39.53935185779036, -106.22672923591722, -157.39461435068125, -85.45644982324858, -85.48039365588254, -116.6976007329323, -134.67070967068952, -90.31974029411572]"
16340,"[-63.70493731694198, -71.87276322650663, -425.4525647702004, -112.38641826935898, -53.32735347068851, -77.31052137991882, -111.05245040885953, -167.0954374947205, -88.03091534730206, -129.57207089189586]"
16350,"[-31.225584794399225, -90.2006847854429, -99.08391149506745, -6.559589855039384, -124.53147078108444, -168.3216682634157, -117.9964014740214, -120.04353849140423, -201.0436932436841, -27.876171597827977]"
16360,"[-111.75436801174993, -51.17826003735783, -118.66752495583437, -95.47590146525914, 10.75577398316456, -137.17837649032123, -90.30543343687832, 11.438566674092314, -108.20646417608343, -133.02398941168587]"
16370,"[-35.11932163473077, -72.20616481114664, -131.04134791439947, -53.02131065329825, -97.37294362404216, -63.066112528996435, -105.26208756175994, -94.51574274710158, -119.614301053542, -110.47796590154869]"
16380,"[-108.52396967537442, -126.49132391392732, -207.97199057764104, -154.53083161971335, -130.79975211732966, -71.66274186703151, -114.93563566317806, -116.64281496308413, -88.2893651212761, -90.8622948615134]"
16390,"[-92.23128788025797, -119.96312923293075, -111.6642904103409, -86.33321413612751, -156.0362226679237, -78.26401550780378, -38.4506385732443, -95.4637903233864, -149.0625322213699, -123.39378667750756]"
16400,"[11.88640444932463, -29.981092036053184, -37.24494527090611, -79.00228921053596, -100.22680293648506, -125.80652014233841, -83.7565471204841, -179.89120705881425, -162.37248953994157, -104.41502206925776]"
16410,"[-126.89903038692923, -78.0117308638018, -86.76512085126743, -78.86167723147639, -127.28388004574143, -93.60546229400373, 9.6213476456264, -31.08150584289531, -139.02897619434202, -69.54791956781219]"
16420,"[-110.97246828930932, -65.00972048493358, -216.50329549477055, -90.80996345982587, -68.31469811013878, -137.0790068506467, -86.38608667334418, -210.15557399569502, -102.44439857291692, -199.8095994081589]"
16430,"[-94.65258174562217, -34.7572026896723, -108.7169154390314, -110.01920295072816, -109.1204944585831, -95.81292696700123, -76.45190707815337, -20.962768671139557, -86.84424159512008, -96.47178745844711]"
16440,"[-113.40355985891037, -119.33842040564318, -175.2984230477815, -215.77397969312713, -126.49594609001954, -100.3914439862667, 6.767526628135897, -180.6666611324959, -146.7137428992279, -104.26379958934577]"
16450,"[-78.50672749099243, -88.0138234690557, -119.03205374912366, -87.75621490081451, -87.30970567698077, -137.23347657732393, -140.61706973958508, -58.13715921648743, -147.25431512870037, -26.945554209202385]"
16460,"[-407.35216884928263, -113.87525858405854, -81.26188280001091, -117.89773066843553, -97.13873503272096, -136.3719038278553, -78.83673808027888, -127.780747200975, -123.68028763700315, -105.60664799597686]"
16470,"[-115.21672425796206, -83.8270808849952, -115.50122602270531, -71.26701876105201, -38.64806647365967, -178.74505934992033, -44.67731305538764, -56.77815451544433, -95.85564765903311, -115.04846512119462]"
16480,"[-77.28136536612246, -95.56665534771402, -81.46555721455586, -50.27597841157718, -120.15381579239894, -120.76196319892122, -25.421423205545082, -83.7066346688145, -102.20547647804037, 3.905660860476871]"
16490,"[-415.8774352563744, -75.42058061659407, -117.24881674615438, -175.60401916361502, -112.4127641419513, -115.88238615495766, -121.95731662838566, -158.1039480664455, -85.08694404100316, -138.6222312382069]"
